,gun,skin,rarity,stattrak,quality,price,quantity
4172,M4A1-S , Flashback,Restricted,0,Field-Tested, 0.93, 1056
4173,M4A1-S , Flashback,Restricted,0,Well-Worn, 0.93, 705
4174,M4A1-S , Flashback,Restricted,0,Battle-Scarred, 0.89, 413
4175,M4A1-S , Flashback,Restricted,1, Factory New, 13.23, 33
4176,M4A1-S , Flashback,Restricted,1, Minimal Wear, 5.92, 102
4177,M4A1-S , Flashback,Restricted,1, Field-Tested, 4.16, 123
4178,M4A1-S , Flashback,Restricted,1, Well-Worn, 3.83, 111
4179,M4A1-S , Flashback,Restricted,1, Battle-Scarred, 3.95, 92
4180,M4A1-S , Icarus Fell,Restricted,0,Factory New, 118.3, 76
4181,M4A1-S , Icarus Fell,Restricted,0,Minimal Wear, 114.86, 10
4182,M4A1-S , Cyrex,Covert,0,Factory New, 15.98, 190
4183,M4A1-S , Cyrex,Covert,0,Minimal Wear, 12.12, 122
4184,M4A1-S , Cyrex,Covert,0,Field-Tested, 8.86, 219
4185,M4A1-S , Cyrex,Covert,0,Well-Worn, 10.18, 43
4186,M4A1-S , Cyrex,Covert,0,Battle-Scarred, 10.87, 27
4187,M4A1-S , Cyrex,Covert,1, Factory New, 66.84, 31
4188,M4A1-S , Cyrex,Covert,1, Minimal Wear, 44.22,N/A
4189,M4A1-S , Cyrex,Covert,1, Field-Tested, 25.59, 55
4190,M4A1-S , Cyrex,Covert,1, Well-Worn, 26.3, 9
4191,M4A1-S , Cyrex,Covert,1, Battle-Scarred, 26.94, 13
4192,M4A1-S , Bright Water,Restricted,0,Minimal Wear, 10.05, 359
4193,M4A1-S , Bright Water,Restricted,0,Field-Tested, 9.75, 188
4194,M4A1-S , Bright Water,Restricted,1, Minimal Wear, 27, 72
4195,M4A1-S , Bright Water,Restricted,1, Field-Tested, 25.49, 37
4196,M4A1-S , Blood Tiger,Mil-Spec,0,Factory New, 2.85, 487
4197,M4A1-S , Blood Tiger,Mil-Spec,0,Minimal Wear, 2.02, 673
4198,M4A1-S , Blood Tiger,Mil-Spec,0,Field-Tested, 2.3, 264
4199,M4A1-S , Blood Tiger,Mil-Spec,1, Factory New, 12.65, 182
4200,M4A1-S , Blood Tiger,Mil-Spec,1, Minimal Wear, 8.13, 195
4201,M4A1-S , Blood Tiger,Mil-Spec,1, Field-Tested, 9.33,N/A
4202,M4A1-S , Hyper Beast,Covert,0,Factory New, 74.72, 17
4203,M4A1-S , Hyper Beast,Covert,0,Minimal Wear, 28.56, 75
4204,M4A1-S , Hyper Beast,Covert,0,Field-Tested, 14.21, 157
4205,M4A1-S , Hyper Beast,Covert,0,Well-Worn, 11.01, 104
4206,M4A1-S , Hyper Beast,Covert,0,Battle-Scarred, 10.38, 79
4207,M4A1-S , Hyper Beast,Covert,1, Factory New, 299.38, 3
4208,M4A1-S , Hyper Beast,Covert,1, Minimal Wear, 74.44, 21
4209,M4A1-S , Hyper Beast,Covert,1, Field-Tested, 42.37, 20
4210,M4A1-S , Hyper Beast,Covert,1, Well-Worn, 30.73, 34
4211,M4A1-S , Hyper Beast,Covert,1, Battle-Scarred, 27.41, 23
4212,M4A1-S , Guardian,Classified,0,Factory New, 11.92, 251
4213,M4A1-S , Guardian,Classified,0,Minimal Wear, 9.77, 315
4214,M4A1-S , Guardian,Classified,0,Field-Tested, 8.42, 228
4215,M4A1-S , Guardian,Classified,0,Well-Worn, 7.74, 41
4216,M4A1-S , Guardian,Classified,0,Battle-Scarred, 8.62, 22
4217,M4A1-S , Guardian,Classified,1, Factory New, 57.16, 22
4218,M4A1-S , Guardian,Classified,1, Minimal Wear, 32.24, 43
4219,M4A1-S , Guardian,Classified,1, Field-Tested, 26.24, 45
4220,M4A1-S , Guardian,Classified,1, Well-Worn, 24.68, 20
4221,M4A1-S , Guardian,Classified,1, Battle-Scarred, 25.82, 10
4222,M4A1-S , Knight,Classified,0,Factory New, 875.45, 7
4223,M4A1-S , Knight,Classified,0,Minimal Wear, 753.03, 2
4224,M4A1-S , Knight,Classified,1, Factory New, 1100, 2
4225,M4A1-S , Knight,Classified,1, Minimal Wear, 658.07, 1
4226,M4A1-S , Golden Coil,Covert,0,Factory New, 63.52, 37
4227,M4A1-S , Golden Coil,Covert,0,Minimal Wear, 31.11, 62
4228,M4A1-S , Golden Coil,Covert,0,Field-Tested, 19.92, 76
4229,M4A1-S , Golden Coil,Covert,0,Well-Worn, 15.35, 52
4230,M4A1-S , Golden Coil,Covert,0,Battle-Scarred, 13.62, 78
4231,M4A1-S , Golden Coil,Covert,1, Factory New, 220, 9
4232,M4A1-S , Golden Coil,Covert,1, Minimal Wear, 83, 13
4233,M4A1-S , Golden Coil,Covert,1, Field-Tested, 59.7, 9
4234,M4A1-S , Golden Coil,Covert,1, Well-Worn, 47.16, 13
4235,M4A1-S , Golden Coil,Covert,1, Battle-Scarred, 37.43, 9
4236,M4A1-S , Hot Rod,Classified,0,Factory New, 132.02, 39
4237,M4A1-S , Hot Rod,Classified,0,Minimal Wear, 139, 4
4238,M4A1-S , Boreal Forest,Industrial,0,Factory New, 2.45, 120
4239,M4A1-S , Boreal Forest,Industrial,0,Minimal Wear, 0.37, 1499
4240,M4A1-S , Boreal Forest,Industrial,0,Field-Tested, 0.12, 8256
4241,M4A1-S , Boreal Forest,Industrial,0,Well-Worn, 0.19, 1182
4242,M4A1-S , Boreal Forest,Industrial,0,Battle-Scarred, 0.12, 1672
4243,M4A1-S , Boreal Forest,Industrial,1, Factory New, 580.96,N/A
4244,M4A1-S , Boreal Forest,Industrial,1, Minimal Wear, 77.23, 6
4245,M4A1-S , Boreal Forest,Industrial,1, Field-Tested, 19.51, 11
4246,M4A1-S , Boreal Forest,Industrial,1, Well-Worn, 29.06, 5
4247,M4A1-S , Boreal Forest,Industrial,1, Battle-Scarred, 35, 7
4248,M4A1-S , Moss Quartz,Industrial,0,Factory New, 1.61, 401
4249,M4A1-S , Moss Quartz,Industrial,0,Minimal Wear, 1.42, 176
4250,M4A1-S , Moss Quartz,Industrial,0,Field-Tested, 1.42, 207
4251,M4A1-S , Moss Quartz,Industrial,0,Well-Worn, 1.51, 74
4252,M4A1-S , Moss Quartz,Industrial,0,Battle-Scarred, 1.42, 54
4253,M4A4 , Hellfire,Classified,0,Factory New, 38.69, 47
4254,M4A4 , Hellfire,Classified,0,Minimal Wear, 24.96, 43
4255,M4A4 , Hellfire,Classified,0,Field-Tested, 16.23, 36
4256,M4A4 , Hellfire,Classified,0,Well-Worn, 17.9, 6
4257,M4A4 , Hellfire,Classified,0,Battle-Scarred, 14.9, 9
4258,M4A4 , Hellfire,Classified,1, Factory New, 137.28, 5
4259,M4A4 , Hellfire,Classified,1, Minimal Wear, 86.25, 7
4260,M4A4 , Hellfire,Classified,1, Field-Tested, 42.44, 11
4261,M4A4 , Hellfire,Classified,1, Well-Worn, 56.42, 4
4262,M4A4 , Hellfire,Classified,1, Battle-Scarred, 37.19, 3
4263,M4A4 , Desert-Strike,Covert,0,Factory New, 10.31, 139
4264,M4A4 , Desert-Strike,Covert,0,Minimal Wear, 7.13, 106
4265,M4A4 , Desert-Strike,Covert,0,Field-Tested, 6.17, 123
4266,M4A4 , Desert-Strike,Covert,0,Well-Worn, 7.6, 25
4267,M4A4 , Desert-Strike,Covert,0,Battle-Scarred, 6.67, 28
4268,M4A4 , Desert-Strike,Covert,1, Factory New, 41.24, 19
4269,M4A4 , Desert-Strike,Covert,1, Minimal Wear, 27, 25
4270,M4A4 , Desert-Strike,Covert,1, Field-Tested, 14, 26
4271,M4A4 , Desert-Strike,Covert,1, Well-Worn, 19.86, 5
4272,M4A4 , Desert-Strike,Covert,1, Battle-Scarred, 13.5, 8
4273,M4A4 , Magnesium,Mil-Spec,0,Factory New, 2.24, 223
4274,M4A4 , Magnesium,Mil-Spec,0,Minimal Wear, 0.64, 1680
4275,M4A4 , Magnesium,Mil-Spec,0,Field-Tested, 0.32, 3635
4276,M4A4 , Magnesium,Mil-Spec,0,Well-Worn, 0.21, 3203
4277,M4A4 , Magnesium,Mil-Spec,0,Battle-Scarred, 0.15, 2702
4278,M4A4 , Magnesium,Mil-Spec,1, Factory New, 11.22, 94
4279,M4A4 , Magnesium,Mil-Spec,1, Minimal Wear, 3.99, 198
4280,M4A4 , Magnesium,Mil-Spec,1, Field-Tested, 2.41, 414
4281,M4A4 , Magnesium,Mil-Spec,1, Well-Worn, 2.01, 406
4282,M4A4 , Magnesium,Mil-Spec,1, Battle-Scarred, 1.99, 410
4283,M4A4 , Desolate Space,Classified,0,Factory New, 37.5, 56
4284,M4A4 , Desolate Space,Classified,0,Minimal Wear, 18.37, 133
4285,M4A4 , Desolate Space,Classified,0,Field-Tested, 12.53, 339
4286,M4A4 , Desolate Space,Classified,0,Well-Worn, 11.8, 206
4287,M4A4 , Desolate Space,Classified,0,Battle-Scarred, 10.12, 119
4288,M4A4 , Desolate Space,Classified,1, Factory New, 108.53, 16
4289,M4A4 , Desolate Space,Classified,1, Minimal Wear, 51.75, 20
4290,M4A4 , Desolate Space,Classified,1, Field-Tested, 36.37, 26
4291,M4A4 , Desolate Space,Classified,1, Well-Worn, 29.13, 28
4292,M4A4 , Desolate Space,Classified,1, Battle-Scarred, 24.78, 24
4293,M4A4 , Desert Storm,Industrial,0,Factory New, 19.55, 13
4294,M4A4 , Desert Storm,Industrial,0,Minimal Wear, 4.89, 132
4295,M4A4 , Desert Storm,Industrial,0,Field-Tested, 4.16, 162
4296,M4A4 , Desert Storm,Industrial,0,Well-Worn, 4.3, 41
4297,M4A4 , Desert Storm,Industrial,0,Battle-Scarred, 4.17, 47
4298,M4A4 , Asiimov,Covert,0,Field-Tested, 109.59, 67
4299,M4A4 , Asiimov,Covert,0,Well-Worn, 78, 26
4300,M4A4 , Asiimov,Covert,0,Battle-Scarred, 42.32, 69
4301,M4A4 , Asiimov,Covert,1, Field-Tested, 358.15, 9
4302,M4A4 , Asiimov,Covert,1, Well-Worn, 223.42, 6
4303,M4A4 , Asiimov,Covert,1, Battle-Scarred, 127.57, 10
4304,M4A4 , Zirka,Restricted,0,Factory New, 22.9, 17
4305,M4A4 , Zirka,Restricted,0,Minimal Wear, 10.66, 196
4306,M4A4 , Zirka,Restricted,0,Field-Tested, 9, 168
4307,M4A4 , Zirka,Restricted,0,Well-Worn, 11.96, 11
4308,M4A4 , Zirka,Restricted,1, Factory New, 85, 6
4309,M4A4 , Zirka,Restricted,1, Minimal Wear, 26.77, 24
4310,M4A4 , Zirka,Restricted,1, Field-Tested, 23.37, 53
4311,M4A4 , Zirka,Restricted,1, Well-Worn, 21.48, 8
4312,M4A4 , Faded Zebra,Mil-Spec,0,Factory New, 9.68, 26
4313,M4A4 , Faded Zebra,Mil-Spec,0,Minimal Wear, 1.85, 197
4314,M4A4 , Faded Zebra,Mil-Spec,0,Field-Tested, 1.07, 287
4315,M4A4 , Faded Zebra,Mil-Spec,0,Well-Worn, 1.9, 79
4316,M4A4 , Faded Zebra,Mil-Spec,0,Battle-Scarred, 1.43, 107
4317,M4A4 , Faded Zebra,Mil-Spec,1, Factory New, 49.77, 7
4318,M4A4 , Faded Zebra,Mil-Spec,1, Minimal Wear, 6.76, 157
4319,M4A4 , Faded Zebra,Mil-Spec,1, Field-Tested, 3.8, 243
4320,M4A4 , Faded Zebra,Mil-Spec,1, Well-Worn, 4.96, 96
4321,M4A4 , Faded Zebra,Mil-Spec,1, Battle-Scarred, 5.79,N/A
4322,M4A4 , The Battlestar,Covert,0,Factory New, 16.3, 42
4323,M4A4 , The Battlestar,Covert,0,Minimal Wear, 10.23, 53
4324,M4A4 , The Battlestar,Covert,0,Field-Tested, 8.2, 47
4325,M4A4 , The Battlestar,Covert,0,Well-Worn, 9.7, 23
4326,M4A4 , The Battlestar,Covert,0,Battle-Scarred, 8.17, 17
4327,M4A4 , The Battlestar,Covert,1, Factory New, 66.32, 10
4328,M4A4 , The Battlestar,Covert,1, Minimal Wear, 43.33, 12
4329,M4A4 , The Battlestar,Covert,1, Field-Tested, 24.12, 11
4330,M4A4 , The Battlestar,Covert,1, Well-Worn, 36.48, 6
4331,M4A4 , The Battlestar,Covert,1, Battle-Scarred, 19.98, 5
4332,M4A4 , Evil Daimyo,Restricted,0,Factory New, 6.9, 375
4333,M4A4 , Evil Daimyo,Restricted,0,Minimal Wear, 4.87, 654
4334,M4A4 , Evil Daimyo,Restricted,0,Field-Tested, 3.46, 815
4335,M4A4 , Evil Daimyo,Restricted,0,Well-Worn, 3.81, 103
4336,M4A4 , Evil Daimyo,Restricted,0,Battle-Scarred, 3.37, 89
4337,M4A4 , Evil Daimyo,Restricted,1, Factory New, 21.18, 103
4338,M4A4 , Evil Daimyo,Restricted,1, Minimal Wear, 13.93, 78
4339,M4A4 , Evil Daimyo,Restricted,1, Field-Tested, 8.62, 174
4340,M4A4 , Evil Daimyo,Restricted,1, Well-Worn, 9.97, 25
4341,M4A4 , Evil Daimyo,Restricted,1, Battle-Scarred, 9.32, 35
4342,M4A4 , X-Ray,Covert,0,Factory New, 17.44, 162
4343,M4A4 , X-Ray,Covert,0,Minimal Wear, 12.05, 158
4344,M4A4 , X-Ray,Covert,0,Field-Tested, 10.73, 60
4345,M4A4 , X-Ray,Covert,1, Factory New, 74.88, 18
4346,M4A4 , X-Ray,Covert,1, Minimal Wear, 44.51, 6
4347,M4A4 , X-Ray,Covert,1, Field-Tested, 31.07, 9
4348,M4A4 , Radiation Hazard,Mil-Spec,0,Factory New, 226.84, 4
4349,M4A4 , Radiation Hazard,Mil-Spec,0,Minimal Wear, 37.83, 33
4350,M4A4 , Radiation Hazard,Mil-Spec,0,Field-Tested, 12.45, 123
4351,M4A4 , Radiation Hazard,Mil-Spec,0,Well-Worn, 10.52, 39
4352,M4A4 , Radiation Hazard,Mil-Spec,0,Battle-Scarred, 8.6, 26
4353,M4A4 , Radiation Hazard,Mil-Spec,1, Factory New, 821.04,N/A
4354,M4A4 , Radiation Hazard,Mil-Spec,1, Minimal Wear, 77.88, 16
4355,M4A4 , Radiation Hazard,Mil-Spec,1, Field-Tested, 33.44, 46
4356,M4A4 , Radiation Hazard,Mil-Spec,1, Well-Worn, 26.06, 18
4357,M4A4 , Radiation Hazard,Mil-Spec,1, Battle-Scarred, 18.05, 14
4358,M4A4 , Urban DDPAT,Industrial,0,Factory New, 4.72, 108
4359,M4A4 , Urban DDPAT,Industrial,0,Minimal Wear, 0.62, 1272
4360,M4A4 , Urban DDPAT,Industrial,0,Field-Tested, 0.13, 2
4361,M4A4 , Urban DDPAT,Industrial,0,Well-Worn, 0.15, 1521
4362,M4A4 , Urban DDPAT,Industrial,0,Battle-Scarred, 0.12, 1883
4363,M4A4 , Urban DDPAT,Industrial,1, Factory New, 82.17, 3
4364,M4A4 , Urban DDPAT,Industrial,1, Minimal Wear, 10.16, 38
4365,M4A4 , Urban DDPAT,Industrial,1, Field-Tested, 4.34, 128
4366,M4A4 , Urban DDPAT,Industrial,1, Well-Worn, 5.42, 25
4367,M4A4 , Urban DDPAT,Industrial,1, Battle-Scarred, 3.97, 33
4368,M4A4 , Bullet Rain,Covert,0,Factory New, 39.94, 22
4369,M4A4 , Bullet Rain,Covert,0,Minimal Wear, 15.32, 68
4370,M4A4 , Bullet Rain,Covert,0,Field-Tested, 12.28, 77
4371,M4A4 , Bullet Rain,Covert,0,Well-Worn, 12.51, 14
4372,M4A4 , Bullet Rain,Covert,0,Battle-Scarred, 16.39, 11
4373,M4A4 , Bullet Rain,Covert,1, Factory New, 155.99, 3
4374,M4A4 , Bullet Rain,Covert,1, Minimal Wear, 59.93, 9
4375,M4A4 , Bullet Rain,Covert,1, Field-Tested, 32.73, 8
4376,M4A4 , Bullet Rain,Covert,1, Well-Worn, 33.46, 3
4377,M4A4 , Bullet Rain,Covert,1, Battle-Scarred, 67,N/A
4378,M4A4 , Buzz Kill,Covert,0,Factory New, 32.56, 73
4379,M4A4 , Buzz Kill,Covert,0,Minimal Wear, 16.86, 78
4380,M4A4 , Buzz Kill,Covert,0,Field-Tested, 14.14, 144
4381,M4A4 , Buzz Kill,Covert,0,Well-Worn, 16.11, 31
4382,M4A4 , Buzz Kill,Covert,0,Battle-Scarred, 12.16, 43
4383,M4A4 , Buzz Kill,Covert,1, Factory New, 103.5, 9
4384,M4A4 , Buzz Kill,Covert,1, Minimal Wear, 58, 14
4385,M4A4 , Buzz Kill,Covert,1, Field-Tested, 45.42, 16
4386,M4A4 , Buzz Kill,Covert,1, Well-Worn, 39.62, 11
4387,M4A4 , Buzz Kill,Covert,1, Battle-Scarred, 31.4, 8
4388,M4A4 , Neo-Noir,Covert,0,Factory New, 101.96, 33
4389,M4A4 , Neo-Noir,Covert,0,Minimal Wear, 46.66, 69
4390,M4A4 , Neo-Noir,Covert,0,Field-Tested, 20.14, 146
4391,M4A4 , Neo-Noir,Covert,0,Well-Worn, 17.88, 50
4392,M4A4 , Neo-Noir,Covert,0,Battle-Scarred, 13.54, 50
4393,M4A4 , Neo-Noir,Covert,1, Factory New, 374.99, 5
4394,M4A4 , Neo-Noir,Covert,1, Minimal Wear, 132.41, 13
4395,M4A4 , Neo-Noir,Covert,1, Field-Tested, 60.8, 35
4396,M4A4 , Neo-Noir,Covert,1, Well-Worn, 46.17, 11
4397,M4A4 , Neo-Noir,Covert,1, Battle-Scarred, 36.89, 9
4398,M4A4 , 龍王 (Dragon King),Classified,0,Factory New, 28.23, 129
4399,M4A4 , 龍王 (Dragon King),Classified,0,Minimal Wear, 16.49, 128
4400,M4A4 , 龍王 (Dragon King),Classified,0,Field-Tested, 10.89, 239
4401,M4A4 , 龍王 (Dragon King),Classified,0,Well-Worn, 13.77, 28
4402,M4A4 , 龍王 (Dragon King),Classified,0,Battle-Scarred, 10.09, 54
4403,M4A4 , 龍王 (Dragon King),Classified,1, Factory New, 71.99, 19
4404,M4A4 , 龍王 (Dragon King),Classified,1, Minimal Wear, 44.91, 26
4405,M4A4 , 龍王 (Dragon King),Classified,1, Field-Tested, 26.13, 37
4406,M4A4 , 龍王 (Dragon King),Classified,1, Well-Worn, 30.98, 13
4407,M4A4 , 龍王 (Dragon King),Classified,1, Battle-Scarred, 21.68, 17
4408,M4A4 , Mainframe,Industrial,0,Factory New, 0.27, 2273
4409,M4A4 , Mainframe,Industrial,0,Minimal Wear, 0.18, 1408
4410,M4A4 , Mainframe,Industrial,0,Field-Tested, 0.12, 2450
4411,M4A4 , Mainframe,Industrial,0,Well-Worn, 0.15, 308
4412,M4A4 , Mainframe,Industrial,0,Battle-Scarred, 0.14, 367
4413,M4A4 , Mainframe,Industrial,1, Factory New, 6.7, 75
4414,M4A4 , Mainframe,Industrial,1, Minimal Wear, 4.6, 60
4415,M4A4 , Mainframe,Industrial,1, Field-Tested, 3.59, 77
4416,M4A4 , Mainframe,Industrial,1, Well-Worn, 3.79, 22
4417,M4A4 , Mainframe,Industrial,1, Battle-Scarred, 4, 10
4418,M4A4 , Daybreak,Restricted,0,Factory New, 62.26, 29
4419,M4A4 , Daybreak,Restricted,0,Minimal Wear, 49.6, 9
4420,M4A4 , Daybreak,Restricted,0,Field-Tested, 42.84, 11
4421,M4A4 , Daybreak,Restricted,0,Well-Worn, 41.49, 4
4422,M4A4 , Daybreak,Restricted,0,Battle-Scarred, 38.06, 9
4423,M4A4 , Tornado,Industrial,0,Factory New, 32.4, 11
4424,M4A4 , Tornado,Industrial,0,Minimal Wear, 4.37, 110
4425,M4A4 , Tornado,Industrial,0,Field-Tested, 1.75, 202
4426,M4A4 , Tornado,Industrial,0,Well-Worn, 2.76, 40
4427,M4A4 , Tornado,Industrial,0,Battle-Scarred, 1.99, 101
4428,M4A4 , Tornado,Industrial,1, Factory New, 68.16, 6
4429,M4A4 , Tornado,Industrial,1, Minimal Wear, 10, 77
4430,M4A4 , Tornado,Industrial,1, Field-Tested, 4.54, 194
4431,M4A4 , Tornado,Industrial,1, Well-Worn, 5.25, 50
4432,M4A4 , Tornado,Industrial,1, Battle-Scarred, 4.08, 117
4433,M4A4 , The Emperor,Covert,0,Factory New, 160.14, 24
4434,M4A4 , The Emperor,Covert,0,Minimal Wear, 66.7, 73
4435,M4A4 , The Emperor,Covert,0,Field-Tested, 30.83, 149
4436,M4A4 , The Emperor,Covert,0,Well-Worn, 30.04, 20
4437,M4A4 , The Emperor,Covert,0,Battle-Scarred, 18.53, 41
4438,M4A4 , The Emperor,Covert,1, Factory New, 558.94, 5
4439,M4A4 , The Emperor,Covert,1, Minimal Wear, 189.03, 17
4440,M4A4 , The Emperor,Covert,1, Field-Tested, 75, 15
4441,M4A4 , The Emperor,Covert,1, Well-Worn, 70.72, 8
4442,M4A4 , The Emperor,Covert,1, Battle-Scarred, 48.09, 17
4443,M4A4 , Modern Hunter,Restricted,0,Factory New, 246.49, 2
4444,M4A4 , Modern Hunter,Restricted,0,Minimal Wear, 37.43, 10
4445,M4A4 , Modern Hunter,Restricted,0,Field-Tested, 9.77, 33
4446,M4A4 , Modern Hunter,Restricted,0,Well-Worn, 12.04, 11
4447,M4A4 , Modern Hunter,Restricted,0,Battle-Scarred, 13.46, 11
4448,M4A4 , Royal Paladin,Covert,0,Factory New, 135.66, 15
4449,M4A4 , Royal Paladin,Covert,0,Minimal Wear, 42.96, 37
4450,M4A4 , Royal Paladin,Covert,0,Field-Tested, 14.75, 55
4451,M4A4 , Royal Paladin,Covert,0,Well-Worn, 16.61, 14
4452,M4A4 , Royal Paladin,Covert,0,Battle-Scarred, 13.06, 19
4453,M4A4 , Royal Paladin,Covert,1, Factory New, 409.44, 6
4454,M4A4 , Royal Paladin,Covert,1, Minimal Wear, 130.25, 8
4455,M4A4 , Royal Paladin,Covert,1, Field-Tested, 44.51, 15
4456,M4A4 , Royal Paladin,Covert,1, Well-Worn, 58.35, 6
4457,M4A4 , Royal Paladin,Covert,1, Battle-Scarred, 51.54, 5
4458,M4A4 , Converter,Mil-Spec,0,Factory New, 3.12, 319
4459,M4A4 , Converter,Mil-Spec,0,Minimal Wear, 2.49, 330
4460,M4A4 , Converter,Mil-Spec,0,Field-Tested, 2.25, 308
4461,M4A4 , Converter,Mil-Spec,0,Well-Worn, 2.69, 27
4462,M4A4 , Converter,Mil-Spec,1, Factory New, 17.52, 51
4463,M4A4 , Converter,Mil-Spec,1, Minimal Wear, 10.67, 32
4464,M4A4 , Converter,Mil-Spec,1, Field-Tested, 6.9, 59
4465,M4A4 , Converter,Mil-Spec,1, Well-Worn, 14.43, 11
4466,M4A4 , Howl,Contraband,0,Factory New, 1409.23,N/A
4467,M4A4 , Howl,Contraband,0,Minimal Wear, 1655.74,N/A
4468,M4A4 , Howl,Contraband,0,Field-Tested, 1610,N/A
4469,M4A4 , Howl,Contraband,0,Well-Worn, 1260.98,N/A
4470,M4A4 , Howl,Contraband,1, Factory New, 3190.11,N/A
4471,M4A4 , Howl,Contraband,1, Minimal Wear, 1394.5,N/A
4472,M4A4 , Howl,Contraband,1, Field-Tested, 1090,N/A
4473,M4A4 , Howl,Contraband,1, Well-Worn, 800,N/A
4474,M4A4 , Griffin,Restricted,0,Factory New, 10.23, 136
4475,M4A4 , Griffin,Restricted,0,Minimal Wear, 5.69, 259
4476,M4A4 , Griffin,Restricted,0,Field-Tested, 3.88, 298
4477,M4A4 , Griffin,Restricted,0,Well-Worn, 7.5, 30
4478,M4A4 , Griffin,Restricted,0,Battle-Scarred, 4.04, 117
4479,M4A4 , Griffin,Restricted,1, Factory New, 28.99, 38
4480,M4A4 , Griffin,Restricted,1, Minimal Wear, 17.65, 37
4481,M4A4 , Griffin,Restricted,1, Field-Tested, 11.05, 61
4482,M4A4 , Griffin,Restricted,1, Well-Worn, 15.65, 11
4483,M4A4 , Griffin,Restricted,1, Battle-Scarred, 9.98, 41
4484,M4A4 , Dark Blossom,Industrial,0,Factory New, 1.11, 453
4485,M4A4 , Dark Blossom,Industrial,0,Minimal Wear, 0.74, 389
4486,M4A4 , Dark Blossom,Industrial,0,Field-Tested, 0.72, 334
4487,M4A4 , Dark Blossom,Industrial,0,Well-Worn, 0.8, 64
4488,M4A4 , Dark Blossom,Industrial,0,Battle-Scarred, 0.75, 53
4489,M4A4 , Jungle Tiger,Industrial,0,Factory New, 28.92, 17
4490,M4A4 , Jungle Tiger,Industrial,0,Minimal Wear, 4.79, 77
4491,M4A4 , Jungle Tiger,Industrial,0,Field-Tested, 1.86, 172
4492,M4A4 , Jungle Tiger,Industrial,0,Well-Worn, 2.36, 36
4493,M4A4 , Jungle Tiger,Industrial,0,Battle-Scarred, 1.78, 48
4494,M4A4 , Poseidon,Classified,0,Factory New, 650.76, 7
4495,M4A4 , Poseidon,Classified,0,Minimal Wear, 496.68, 6
4496,M4A4 , Poseidon,Classified,0,Field-Tested, 512.28,N/A
4497,★ M9 Bayonet , Forest DDPAT,Covert,0,Factory New, 424.12, 1
4498,★ M9 Bayonet , Forest DDPAT,Covert,0,Minimal Wear, 224.65, 6
4499,★ M9 Bayonet , Forest DDPAT,Covert,0,Field-Tested, 176.92, 11
4500,★ M9 Bayonet , Forest DDPAT,Covert,0,Well-Worn, 187.79, 4
4501,★ M9 Bayonet , Forest DDPAT,Covert,0,Battle-Scarred, 199.7, 1
4502,★ M9 Bayonet , Forest DDPAT,Covert,1, Minimal Wear, 261.9, 1
4503,★ M9 Bayonet , Forest DDPAT,Covert,1, Field-Tested, 194.67, 6
4504,★ M9 Bayonet , Forest DDPAT,Covert,1, Well-Worn, 173.65,N/A
4505,★ M9 Bayonet , Forest DDPAT,Covert,1, Battle-Scarred, 189.81, 2
4506,★ M9 Bayonet , Urban Masked,Covert,0,Factory New, 285.92,N/A
4507,★ M9 Bayonet , Urban Masked,Covert,0,Minimal Wear, 206.21, 2
4508,★ M9 Bayonet , Urban Masked,Covert,0,Field-Tested, 173.67, 5
4509,★ M9 Bayonet , Urban Masked,Covert,0,Well-Worn, 170.81, 5
4510,★ M9 Bayonet , Urban Masked,Covert,0,Battle-Scarred, 182.33, 2
4511,★ M9 Bayonet , Urban Masked,Covert,1, Minimal Wear, 216.36, 7
4512,★ M9 Bayonet , Urban Masked,Covert,1, Field-Tested, 188.6, 3
4513,★ M9 Bayonet , Urban Masked,Covert,1, Well-Worn, 217.85, 1
4514,★ M9 Bayonet , Urban Masked,Covert,1, Battle-Scarred, 186.7, 1
4515,★ M9 Bayonet , Night,Covert,0,Factory New, 680,N/A
4516,★ M9 Bayonet , Night,Covert,0,Minimal Wear, 348.12, 8
4517,★ M9 Bayonet , Night,Covert,0,Field-Tested, 205, 9
4518,★ M9 Bayonet , Night,Covert,0,Well-Worn, 197.03, 5
4519,★ M9 Bayonet , Night,Covert,0,Battle-Scarred, 195.36, 3
4520,★ M9 Bayonet , Night,Covert,1, Minimal Wear, 412.43, 1
4521,★ M9 Bayonet , Night,Covert,1, Field-Tested, 242.76, 2
4522,★ M9 Bayonet , Night,Covert,1, Well-Worn, 381.24, 1
4523,★ M9 Bayonet , Night,Covert,1, Battle-Scarred, 183.84, 1
4524,★ M9 Bayonet , Case Hardened,Covert,0,Factory New, 690, 3
4525,★ M9 Bayonet , Case Hardened,Covert,0,Minimal Wear, 308.83, 8
4526,★ M9 Bayonet , Case Hardened,Covert,0,Field-Tested, 278.84, 10
4527,★ M9 Bayonet , Case Hardened,Covert,0,Well-Worn, 274.09, 9
4528,★ M9 Bayonet , Case Hardened,Covert,0,Battle-Scarred, 258.3, 12
4529,★ M9 Bayonet , Case Hardened,Covert,1, Factory New, 435.91,N/A
4530,★ M9 Bayonet , Case Hardened,Covert,1, Minimal Wear, 542.66, 1
4531,★ M9 Bayonet , Case Hardened,Covert,1, Field-Tested, 719.24, 1
4532,★ M9 Bayonet , Case Hardened,Covert,1, Well-Worn, 343.41, 1
